"name","date","time","latitude","lat_deg","longitude","lon_deg","press","wind"
"IGOR","2010-09-14","06:00:00",17.9,"N",-51.5,"E",945,115
"IGOR","2010-09-14","12:00:00",18.2,"N",-52.1,"E",945,115
"IGOR","2010-09-14","18:00:00",18.6,"N",-52.8,"E",933,125
"IGOR","2010-09-15","00:00:00",18.9,"N",-53.5,"E",924,135
"IGOR","2010-09-15","06:00:00",19.2,"N",-54.1,"E",935,125
"IGOR","2010-09-15","12:00:00",19.5,"N",-54.7,"E",945,115
"IGOR","2010-09-15","18:00:00",19.8,"N",-55.3,"E",942,115
"IGOR","2010-09-16","00:00:00",20.1,"N",-56,"E",936,120
"IGOR","2010-09-16","06:00:00",20.4,"N",-56.5,"E",929,125
"IGOR","2010-09-16","12:00:00",20.8,"N",-57.1,"E",934,120
"IGOR","2010-09-16","18:00:00",21.4,"N",-57.8,"E",940,115
"IGOR","2010-09-17","00:00:00",21.8,"N",-58.4,"E",935,115
"IGOR","2010-09-17","06:00:00",22.2,"N",-59.1,"E",935,110
"IGOR","2010-09-17","12:00:00",22.8,"N",-59.9,"E",945,100
"IGOR","2010-09-17","18:00:00",23.5,"N",-60.7,"E",947,90
"IGOR","2010-09-18","00:00:00",24.2,"N",-61.6,"E",947,90
"IGOR","2010-09-18","06:00:00",24.9,"N",-62.5,"E",939,85
"IGOR","2010-09-18","12:00:00",25.7,"N",-63.3,"E",939,85
"IGOR","2010-09-18","18:00:00",26.6,"N",-64,"E",945,80
"IGOR","2010-09-19","00:00:00",27.5,"N",-64.6,"E",945,80
"IGOR","2010-09-19","06:00:00",28.4,"N",-65.2,"E",949,75
"IGOR","2010-09-19","12:00:00",29.6,"N",-65.6,"E",949,75
"IGOR","2010-09-19","18:00:00",30.8,"N",-65.9,"E",952,70
"IGOR","2010-09-20","00:00:00",31.9,"N",-65.7,"E",953,65
"IGOR","2010-09-20","06:00:00",33.2,"N",-65.2,"E",957,65
"IGOR","2010-09-20","12:00:00",35.1,"N",-64.2,"E",960,65
"IGOR","2010-09-20","18:00:00",37.2,"N",-62.6,"E",960,65
"IGOR","2010-09-21","00:00:00",39,"N",-60.4,"E",960,65
"IGOR","2010-09-21","06:00:00",41.5,"N",-57,"E",960,65
"IGOR","2010-09-21","12:00:00",44.8,"N",-54.4,"E",955,65
"IGOR","2010-09-21","15:00:00",46.6,"N",-53.2,"E",950,75
"IGOR","2010-09-21","18:00:00",48.5,"N",-52.1,"E",950,75
"IGOR","2010-09-22","00:00:00",51.5,"N",-50.5,"E",950,75
"IGOR","2010-09-22","06:00:00",53.5,"N",-49.5,"E",950,70
"IGOR","2010-09-22","12:00:00",55.5,"N",-49.4,"E",950,70
"IGOR","2010-09-22","18:00:00",57,"N",-50,"E",955,65
"IGOR","2010-09-23","00:00:00",58.5,"N",-51,"E",960,60
"TWELVE","2010-09-10","06:00:00",10.9,"N",-7,"E",1009,15
"TWELVE","2010-09-10","12:00:00",11.3,"N",-8.2,"E",1009,15
"TWELVE","2010-09-10","18:00:00",11.8,"N",-9.6,"E",1009,15
"TWELVE","2010-09-11","00:00:00",12.3,"N",-11.4,"E",1009,15
"TWELVE","2010-09-11","06:00:00",12.6,"N",-13.3,"E",1008,20
"TWELVE","2010-09-11","12:00:00",12,"N",-16.1,"E",1008,20
"TWELVE","2010-09-11","18:00:00",12.1,"N",-17.2,"E",1007,20
"TWELVE","2010-09-12","00:00:00",12.2,"N",-18.2,"E",1006,25
"TWELVE","2010-09-12","06:00:00",12.3,"N",-19.5,"E",1006,30
"TWELVE","2010-09-12","12:00:00",12.5,"N",-20.8,"E",1006,30
"JULIA","2010-09-12","06:00:00",12.9,"N",-20.5,"E",1007,30
"JULIA","2010-09-12","12:00:00",13,"N",-21.3,"E",1006,30
"JULIA","2010-09-12","18:00:00",13.1,"N",-22.1,"E",1005,35
"JULIA","2010-09-13","00:00:00",13.5,"N",-23.1,"E",1004,40
"JULIA","2010-09-13","06:00:00",14,"N",-24.2,"E",1004,40
"JULIA","2010-09-13","12:00:00",14.5,"N",-25.4,"E",1004,40
"JULIA","2010-09-13","18:00:00",15,"N",-26.5,"E",1003,45
"JULIA","2010-09-14","00:00:00",15.3,"N",-27.5,"E",1002,45
"JULIA","2010-09-14","06:00:00",15.6,"N",-28.4,"E",994,60
"JULIA","2010-09-14","12:00:00",15.9,"N",-29.2,"E",987,70
"JULIA","2010-09-14","18:00:00",16.1,"N",-29.9,"E",979,80
"JULIA","2010-09-15","00:00:00",16.4,"N",-30.6,"E",973,90
"JULIA","2010-09-15","06:00:00",16.9,"N",-31.4,"E",956,110
"JULIA","2010-09-15","12:00:00",17.7,"N",-32.2,"E",948,120
"JULIA","2010-09-15","18:00:00",18.8,"N",-33,"E",951,115
"JULIA","2010-09-16","00:00:00",19.9,"N",-34.1,"E",958,105
"JULIA","2010-09-16","06:00:00",20.9,"N",-35.8,"E",962,100
"JULIA","2010-09-16","12:00:00",21.8,"N",-37.7,"E",970,90
"JULIA","2010-09-16","18:00:00",22.7,"N",-40,"E",977,80
"JULIA","2010-09-17","00:00:00",23.1,"N",-42,"E",981,75
"JULIA","2010-09-17","06:00:00",23.5,"N",-44,"E",981,75
"JULIA","2010-09-17","12:00:00",23.9,"N",-45.8,"E",983,70
"JULIA","2010-09-17","18:00:00",24.6,"N",-47.4,"E",986,65
"JULIA","2010-09-18","00:00:00",25.6,"N",-48.7,"E",988,60
"JULIA","2010-09-18","06:00:00",26.9,"N",-49.8,"E",991,55
"JULIA","2010-09-18","12:00:00",28.3,"N",-50.7,"E",994,50
"JULIA","2010-09-18","18:00:00",29.8,"N",-51.4,"E",993,50
"JULIA","2010-09-19","00:00:00",31.4,"N",-51.8,"E",989,55
"JULIA","2010-09-19","06:00:00",32.8,"N",-52,"E",993,50
"JULIA","2010-09-19","12:00:00",33.9,"N",-51.4,"E",995,45
"JULIA","2010-09-19","18:00:00",34.6,"N",-50.2,"E",995,45
"JULIA","2010-09-20","00:00:00",34.9,"N",-49.2,"E",995,45
"JULIA","2010-09-20","06:00:00",34.9,"N",-48,"E",997,40
"JULIA","2010-09-20","12:00:00",34.7,"N",-46.9,"E",999,40
"JULIA","2010-09-20","18:00:00",34.6,"N",-46,"E",1002,40
"JULIA","2010-09-21","00:00:00",34.4,"N",-45.1,"E",1003,40
"JULIA","2010-09-21","06:00:00",34.4,"N",-44.1,"E",1004,35
"JULIA","2010-09-21","12:00:00",34.5,"N",-43,"E",1005,35
"JULIA","2010-09-21","18:00:00",34.5,"N",-41.9,"E",1006,30
"JULIA","2010-09-22","00:00:00",34.3,"N",-40.9,"E",1007,30
"JULIA","2010-09-22","06:00:00",33.9,"N",-39.9,"E",1007,30
"JULIA","2010-09-22","12:00:00",33.6,"N",-38.8,"E",1007,30
"JULIA","2010-09-22","18:00:00",33.2,"N",-38,"E",1008,30
"JULIA","2010-09-23","00:00:00",33,"N",-37.8,"E",1008,30
"JULIA","2010-09-23","06:00:00",32.7,"N",-37.7,"E",1009,30
"JULIA","2010-09-23","12:00:00",32.4,"N",-37.8,"E",1009,30
"JULIA","2010-09-23","18:00:00",32,"N",-38.6,"E",1010,30
"JULIA","2010-09-24","00:00:00",31.5,"N",-40,"E",1010,30
"JULIA","2010-09-24","06:00:00",31.2,"N",-41.6,"E",1011,30
"JULIA","2010-09-24","12:00:00",30.9,"N",-43.1,"E",1011,30
"JULIA","2010-09-24","18:00:00",30.6,"N",-44.3,"E",1012,30
"FANAPI","2010-09-14","18:00:00",19.6,"N",129.1,"E",1008,0
"FANAPI","2010-09-15","00:00:00",20.2,"N",128.5,"E",1006,0
"FANAPI","2010-09-15","06:00:00",20.6,"N",127.8,"E",1004,0
"FANAPI","2010-09-15","12:00:00",20.9,"N",127.8,"E",1000,35
"FANAPI","2010-09-15","18:00:00",21.1,"N",127.8,"E",990,45
"FANAPI","2010-09-16","00:00:00",21.3,"N",128,"E",985,50
"FANAPI","2010-09-16","06:00:00",21.4,"N",128.3,"E",980,55
"FANAPI","2010-09-16","12:00:00",21.7,"N",128.5,"E",975,60
"FANAPI","2010-09-16","18:00:00",22.1,"N",128.4,"E",970,65
"FANAPI","2010-09-17","00:00:00",22.4,"N",128.3,"E",970,65
"FANAPI","2010-09-17","06:00:00",22.7,"N",128,"E",965,70
"FANAPI","2010-09-17","12:00:00",23.1,"N",127.7,"E",955,75
"FANAPI","2010-09-17","18:00:00",23.3,"N",126.8,"E",950,80
"FANAPI","2010-09-17","21:00:00",23.3,"N",126.4,"E",940,85
"FANAPI","2010-09-18","00:00:00",23.4,"N",126.1,"E",940,85
"FANAPI","2010-09-18","03:00:00",23.5,"N",125.7,"E",940,85
"FANAPI","2010-09-18","06:00:00",23.8,"N",125.3,"E",940,85
"FANAPI","2010-09-18","09:00:00",23.8,"N",124.8,"E",940,85
"FANAPI","2010-09-18","12:00:00",23.9,"N",124.3,"E",940,85
"FANAPI","2010-09-18","15:00:00",23.8,"N",123.8,"E",930,95
"FANAPI","2010-09-18","18:00:00",24,"N",123.1,"E",930,95
"FANAPI","2010-09-18","21:00:00",23.8,"N",122.5,"E",940,85
"FANAPI","2010-09-19","00:00:00",23.7,"N",121.6,"E",950,80
"FANAPI","2010-09-19","06:00:00",22.8,"N",120.8,"E",970,65
"FANAPI","2010-09-19","12:00:00",23.2,"N",119.9,"E",975,60
"FANAPI","2010-09-19","18:00:00",23.4,"N",118.7,"E",975,60
"FANAPI","2010-09-20","00:00:00",23.6,"N",117.2,"E",985,50
"FANAPI","2010-09-20","06:00:00",23.6,"N",116,"E",990,45
"FANAPI","2010-09-20","12:00:00",24.1,"N",114.7,"E",996,40
"FANAPI","2010-09-20","18:00:00",24.2,"N",113.1,"E",1000,0
"FANAPI","2010-09-21","00:00:00",24,"N",112.1,"E",1002,0
"FANAPI","2010-09-21","06:00:00",24,"N",111.1,"E",1002,0
"FANAPI","2010-09-21","12:00:00",24.3,"N",110.1,"E",1004,0
"KARL","2010-09-13","18:00:00",16.3,"N",-78.5,"E",1005,25
"KARL","2010-09-14","00:00:00",16.6,"N",-79.8,"E",1004,25
"KARL","2010-09-14","06:00:00",17,"N",-81.1,"E",1003,25
"KARL","2010-09-14","12:00:00",17.6,"N",-82.3,"E",1003,30
"KARL","2010-09-14","18:00:00",18.1,"N",-83.6,"E",1001,35
"KARL","2010-09-15","00:00:00",18.3,"N",-85,"E",999,40
"KARL","2010-09-15","06:00:00",18.3,"N",-86.2,"E",997,55
"KARL","2010-09-15","12:00:00",18.5,"N",-87.6,"E",991,55
"KARL","2010-09-15","12:45:00",18.5,"N",-87.8,"E",991,55
"KARL","2010-09-15","18:00:00",18.8,"N",-88.8,"E",994,45
"KARL","2010-09-16","00:00:00",19.2,"N",-90.1,"E",997,40
"KARL","2010-09-16","06:00:00",19.4,"N",-91.1,"E",994,45
"KARL","2010-09-16","12:00:00",19.6,"N",-92.2,"E",986,55
"KARL","2010-09-16","18:00:00",19.6,"N",-93.3,"E",982,70
"KARL","2010-09-17","00:00:00",19.7,"N",-94.1,"E",971,85
"KARL","2010-09-17","06:00:00",19.7,"N",-94.9,"E",966,95
"KARL","2010-09-17","12:00:00",19.6,"N",-95.6,"E",956,110
"KARL","2010-09-17","15:00:00",19.4,"N",-96,"E",970,110
"KARL","2010-09-17","16:45:00",19.3,"N",-96.2,"E",976,100
"KARL","2010-09-17","18:00:00",19.2,"N",-96.4,"E",979,90
"KARL","2010-09-18","00:00:00",18.7,"N",-97.1,"E",995,60
"KARL","2010-09-18","06:00:00",18.6,"N",-97.4,"E",1005,25
"MALAKAS","2010-09-20","06:00:00",19,"N",146.5,"E",1008,0
"MALAKAS","2010-09-20","12:00:00",19.1,"N",146,"E",1010,0
"MALAKAS","2010-09-20","18:00:00",19.2,"N",145.5,"E",1008,0
"MALAKAS","2010-09-21","00:00:00",19.3,"N",145.2,"E",1008,0
"MALAKAS","2010-09-21","06:00:00",19.3,"N",144.6,"E",1006,0
"MALAKAS","2010-09-21","12:00:00",19.4,"N",144,"E",1006,0
"MALAKAS","2010-09-21","18:00:00",19.4,"N",143.4,"E",1004,0
"MALAKAS","2010-09-22","00:00:00",19.4,"N",142.9,"E",1002,35
"MALAKAS","2010-09-22","06:00:00",19.4,"N",142.4,"E",998,40
"MALAKAS","2010-09-22","12:00:00",19.5,"N",141.8,"E",994,45
"MALAKAS","2010-09-22","18:00:00",19.8,"N",141.6,"E",990,50
"MALAKAS","2010-09-23","00:00:00",20.1,"N",141.5,"E",985,55
"MALAKAS","2010-09-23","06:00:00",20.6,"N",141.3,"E",980,65
"MALAKAS","2010-09-23","12:00:00",21.2,"N",141.1,"E",980,65
"MALAKAS","2010-09-23","18:00:00",22.8,"N",140.9,"E",970,70
"MALAKAS","2010-09-24","00:00:00",24.2,"N",140.9,"E",970,70
"MALAKAS","2010-09-24","03:00:00",25.2,"N",140.9,"E",965,70
"MALAKAS","2010-09-24","06:00:00",26.3,"N",141.3,"E",960,75
"MALAKAS","2010-09-24","09:00:00",27.3,"N",141.5,"E",960,75
"MALAKAS","2010-09-24","12:00:00",28.5,"N",141.7,"E",955,80
"MALAKAS","2010-09-24","15:00:00",29.7,"N",142.1,"E",950,80
"MALAKAS","2010-09-24","18:00:00",30.9,"N",142.8,"E",945,85
"MALAKAS","2010-09-25","00:00:00",34.2,"N",144.4,"E",945,80
"MALAKAS","2010-09-25","06:00:00",36.9,"N",145.9,"E",955,75
"MALAKAS","2010-09-25","12:00:00",39.4,"N",148.2,"E",966,0
"MALAKAS","2010-09-25","18:00:00",41.6,"N",150.6,"E",966,0
"MALAKAS","2010-09-26","00:00:00",43.8,"N",153.4,"E",968,0
"MALAKAS","2010-09-26","06:00:00",46.3,"N",156.3,"E",970,0
"MALAKAS","2010-09-26","12:00:00",48.4,"N",159,"E",970,0
"MALAKAS","2010-09-26","18:00:00",50.3,"N",162.6,"E",970,0
"MALAKAS","2010-09-27","00:00:00",51.9,"N",165.8,"E",972,0
"MALAKAS","2010-09-27","06:00:00",53.1,"N",169.5,"E",972,0
"MALAKAS","2010-09-27","12:00:00",53.6,"N",173.2,"E",972,0
"MALAKAS","2010-09-27","18:00:00",54.3,"N",178.7,"E",974,0
"LISA","2010-09-20","00:00:00",15.2,"N",-32,"E",1008,25
"LISA","2010-09-20","06:00:00",15.5,"N",-32.1,"E",1007,25
"LISA","2010-09-20","12:00:00",15.9,"N",-32.1,"E",1007,25
"LISA","2010-09-20","18:00:00",16.3,"N",-32,"E",1006,30
"LISA","2010-09-21","00:00:00",16.8,"N",-31.9,"E",1005,35
"LISA","2010-09-21","06:00:00",17.3,"N",-31.8,"E",1003,40
"LISA","2010-09-21","12:00:00",17.7,"N",-31.7,"E",1002,40
"LISA","2010-09-21","18:00:00",17.8,"N",-31.5,"E",1002,40
"LISA","2010-09-22","00:00:00",17.6,"N",-31.3,"E",1003,35
"LISA","2010-09-22","06:00:00",17.3,"N",-30.9,"E",1003,35
"LISA","2010-09-22","12:00:00",17.3,"N",-30.4,"E",1003,35
"LISA","2010-09-22","18:00:00",17.4,"N",-30,"E",1005,30
"LISA","2010-09-23","00:00:00",17.5,"N",-29.7,"E",1005,30
"LISA","2010-09-23","06:00:00",17.5,"N",-29.3,"E",1005,30
"LISA","2010-09-23","12:00:00",17.5,"N",-28.8,"E",1004,35
"LISA","2010-09-23","18:00:00",17.6,"N",-28.3,"E",1003,35
"LISA","2010-09-24","00:00:00",17.9,"N",-28,"E",1002,35
"LISA","2010-09-24","06:00:00",18.3,"N",-27.7,"E",1001,40
"LISA","2010-09-24","12:00:00",19,"N",-27.6,"E",998,50
"LISA","2010-09-24","18:00:00",19.7,"N",-27.7,"E",993,60
"LISA","2010-09-24","21:00:00",20,"N",-27.7,"E",988,65
"LISA","2010-09-25","00:00:00",20.4,"N",-27.8,"E",982,75
"LISA","2010-09-25","06:00:00",21.3,"N",-28,"E",986,70
"LISA","2010-09-25","12:00:00",22.3,"N",-28.3,"E",990,60
"LISA","2010-09-25","18:00:00",23.2,"N",-28.6,"E",996,50
"LISA","2010-09-26","00:00:00",24,"N",-28.8,"E",1002,40
"LISA","2010-09-26","06:00:00",24.8,"N",-28.9,"E",1004,35
"LISA","2010-09-26","12:00:00",25.3,"N",-29,"E",1006,30
"LISA","2010-09-26","18:00:00",25.8,"N",-29.2,"E",1007,30
"LISA","2010-09-27","00:00:00",26.3,"N",-29.6,"E",1008,30
"LISA","2010-09-27","06:00:00",26.8,"N",-30.1,"E",1009,30
"LISA","2010-09-27","12:00:00",27.4,"N",-30.6,"E",1011,30
"LISA","2010-09-27","18:00:00",28,"N",-31.1,"E",1013,30
"LISA","2010-09-28","00:00:00",28.6,"N",-31.5,"E",1013,30
"LISA","2010-09-28","06:00:00",29.1,"N",-31.7,"E",1015,30
"LISA","2010-09-28","12:00:00",29.5,"N",-31.7,"E",1015,30
"LISA","2010-09-28","18:00:00",29.9,"N",-31.6,"E",1016,25
"LISA","2010-09-29","00:00:00",30.2,"N",-31.5,"E",1016,25
"GEORGETTE","2010-09-20","12:00:00",19.7,"N",-108.4,"E",1001,30
"GEORGETTE","2010-09-20","18:00:00",20.1,"N",-108.6,"E",1001,35
"GEORGETTE","2010-09-21","00:00:00",20.8,"N",-109,"E",1000,35
"GEORGETTE","2010-09-21","06:00:00",21.5,"N",-109.3,"E",1000,35
"GEORGETTE","2010-09-21","12:00:00",22.3,"N",-109.5,"E",999,35
"GEORGETTE","2010-09-21","18:00:00",23,"N",-109.7,"E",999,35
"GEORGETTE","2010-09-22","00:00:00",24,"N",-110,"E",1000,30
"GEORGETTE","2010-09-22","06:00:00",25.1,"N",-110.4,"E",1000,30
"GEORGETTE","2010-09-22","12:00:00",26.3,"N",-110.8,"E",1000,30
"GEORGETTE","2010-09-22","18:00:00",27.4,"N",-111.1,"E",999,30
"GEORGETTE","2010-09-22","22:00:00",28,"N",-111.1,"E",999,30
"GEORGETTE","2010-09-23","00:00:00",28.3,"N",-111.1,"E",1000,30
"MATTHEW","2010-09-23","12:00:00",13.7,"N",-74.8,"E",1008,30
"MATTHEW","2010-09-23","18:00:00",13.9,"N",-76.2,"E",1007,35
"MATTHEW","2010-09-24","00:00:00",14,"N",-77.7,"E",1005,40
"MATTHEW","2010-09-24","06:00:00",14,"N",-79.3,"E",1003,45
"MATTHEW","2010-09-24","12:00:00",14.2,"N",-81.1,"E",1001,45
"MATTHEW","2010-09-24","18:00:00",14.6,"N",-83,"E",998,50
"MATTHEW","2010-09-24","19:00:00",14.7,"N",-83.3,"E",998,50
"MATTHEW","2010-09-25","00:00:00",15.2,"N",-84.6,"E",998,50
"MATTHEW","2010-09-25","06:00:00",15.8,"N",-86.1,"E",998,45
"MATTHEW","2010-09-25","12:00:00",16.3,"N",-87.7,"E",1000,35
"MATTHEW","2010-09-25","15:00:00",16.5,"N",-88.4,"E",1000,35
"MATTHEW","2010-09-25","18:00:00",16.7,"N",-89.4,"E",1000,30
"MATTHEW","2010-09-26","00:00:00",17,"N",-90.8,"E",1001,30
"MATTHEW","2010-09-26","06:00:00",17.3,"N",-91.9,"E",1002,25
"MATTHEW","2010-09-26","12:00:00",17.5,"N",-92.8,"E",1002,20
"MATTHEW","2010-09-26","18:00:00",17.2,"N",-93.3,"E",1003,20
"NICOLE","2010-09-28","00:00:00",19.4,"N",-84.1,"E",1003,25
"NICOLE","2010-09-28","06:00:00",19.8,"N",-83.5,"E",1003,30
"NICOLE","2010-09-28","12:00:00",20.4,"N",-83,"E",1001,35
"NICOLE","2010-09-28","18:00:00",21,"N",-82.7,"E",999,40
"NICOLE","2010-09-29","00:00:00",21.4,"N",-82.2,"E",997,35
"NICOLE","2010-09-29","06:00:00",21.7,"N",-81.6,"E",996,35
"NICOLE","2010-09-29","12:00:00",21.9,"N",-81,"E",995,40
"NICOLE","2010-09-29","15:00:00",22.2,"N",-80.5,"E",995,40
"NICOLE","2010-09-29","18:00:00",23.3,"N",-80.1,"E",994,40
"NICOLE","2010-09-30","00:00:00",24.7,"N",-79.6,"E",994,40
"NICOLE","2010-09-30","06:00:00",26.1,"N",-79,"E",995,40
"NICOLE","2010-09-30","12:00:00",27.4,"N",-78.5,"E",996,40
"OTTO","2010-10-06","06:00:00",22,"N",-67.2,"E",1000,30
"OTTO","2010-10-06","12:00:00",22.6,"N",-67.8,"E",995,40
"OTTO","2010-10-06","18:00:00",23,"N",-68.1,"E",991,50
"OTTO","2010-10-07","00:00:00",23.2,"N",-68.2,"E",989,55
"OTTO","2010-10-07","06:00:00",23.4,"N",-68.3,"E",990,50
"OTTO","2010-10-07","12:00:00",23.6,"N",-68.3,"E",994,45
"OTTO","2010-10-07","18:00:00",23.8,"N",-67.8,"E",992,50
"OTTO","2010-10-08","00:00:00",24,"N",-67,"E",989,55
"OTTO","2010-10-08","06:00:00",24.4,"N",-66.1,"E",986,60
"OTTO","2010-10-08","12:00:00",25.2,"N",-64.8,"E",983,65
"OTTO","2010-10-08","18:00:00",26.2,"N",-63.3,"E",980,70
"OTTO","2010-10-09","00:00:00",27.2,"N",-61.7,"E",976,75
"OTTO","2010-10-09","06:00:00",28.5,"N",-59.7,"E",978,75
"OTTO","2010-10-09","12:00:00",30,"N",-57.3,"E",981,70
"OTTO","2010-10-09","18:00:00",31.4,"N",-54.3,"E",985,65
"OTTO","2010-10-10","00:00:00",32.7,"N",-50.9,"E",988,60
"OTTO","2010-10-10","06:00:00",34.3,"N",-47,"E",988,55
"OTTO","2010-10-10","12:00:00",36.4,"N",-42.6,"E",988,55
"OTTO","2010-10-10","18:00:00",38.2,"N",-38.1,"E",988,55
"OTTO","2010-10-11","00:00:00",40.3,"N",-33.8,"E",992,50
"OTTO","2010-10-11","06:00:00",42,"N",-30.8,"E",995,45
"OTTO","2010-10-11","12:00:00",43.1,"N",-28.1,"E",998,40
"OTTO","2010-10-11","18:00:00",43.5,"N",-26.3,"E",998,40
"OTTO","2010-10-12","00:00:00",43.4,"N",-25.3,"E",1002,35
"OTTO","2010-10-12","06:00:00",42.4,"N",-24.6,"E",1004,35
"OTTO","2010-10-12","12:00:00",41.4,"N",-24,"E",1004,35
"OTTO","2010-10-12","18:00:00",40.3,"N",-23.5,"E",1006,35
"OTTO","2010-10-13","00:00:00",39.3,"N",-23,"E",1004,35
"OTTO","2010-10-13","06:00:00",38.4,"N",-22.7,"E",1004,35
"OTTO","2010-10-13","12:00:00",37.6,"N",-22.6,"E",1004,35
"OTTO","2010-10-13","18:00:00",36.7,"N",-22.4,"E",1004,35
"OTTO","2010-10-14","00:00:00",35.8,"N",-22.2,"E",1004,35
"OTTO","2010-10-14","06:00:00",35,"N",-22,"E",1005,30
"OTTO","2010-10-14","12:00:00",34.4,"N",-21.4,"E",1005,30
"OTTO","2010-10-14","18:00:00",34,"N",-20.6,"E",1005,30
"OTTO","2010-10-15","00:00:00",33.8,"N",-19.9,"E",1006,30
"OTTO","2010-10-15","06:00:00",33.6,"N",-19.2,"E",1006,30
"OTTO","2010-10-15","12:00:00",33.4,"N",-18.5,"E",1006,30
"OTTO","2010-10-15","18:00:00",33.2,"N",-17.8,"E",1006,30
"OTTO","2010-10-16","00:00:00",33,"N",-17.1,"E",1006,25
"OTTO","2010-10-16","06:00:00",32.8,"N",-16.5,"E",1006,25
"OTTO","2010-10-16","12:00:00",32.6,"N",-15.9,"E",1007,25
"OTTO","2010-10-16","18:00:00",32.4,"N",-15.3,"E",1007,25
"OTTO","2010-10-17","00:00:00",32.3,"N",-14.7,"E",1008,25
"OTTO","2010-10-17","06:00:00",32.1,"N",-14.5,"E",1010,25
"OTTO","2010-10-17","12:00:00",31.9,"N",-14.6,"E",1010,20
"OTTO","2010-10-17","18:00:00",31.7,"N",-14.7,"E",1012,20
"PAULA","2010-10-11","00:00:00",13.9,"N",-81.8,"E",1006,30
"PAULA","2010-10-11","06:00:00",14.4,"N",-82.5,"E",1005,35
"PAULA","2010-10-11","12:00:00",15,"N",-83.2,"E",1004,45
"PAULA","2010-10-11","18:00:00",15.7,"N",-83.8,"E",1001,60
"PAULA","2010-10-12","00:00:00",16.5,"N",-84.4,"E",996,65
"PAULA","2010-10-12","06:00:00",17.3,"N",-85,"E",991,65
"PAULA","2010-10-12","12:00:00",18.1,"N",-85.6,"E",986,75
"PAULA","2010-10-12","18:00:00",18.8,"N",-85.9,"E",981,90
"PAULA","2010-10-13","00:00:00",19.6,"N",-86,"E",981,90
"PAULA","2010-10-13","06:00:00",20.3,"N",-86,"E",984,85
"PAULA","2010-10-13","12:00:00",20.9,"N",-85.9,"E",987,85
"PAULA","2010-10-13","18:00:00",21.4,"N",-85.8,"E",990,75
"PAULA","2010-10-14","00:00:00",21.8,"N",-85.6,"E",993,75
"PAULA","2010-10-14","06:00:00",22.2,"N",-85.2,"E",995,70
"PAULA","2010-10-14","12:00:00",22.6,"N",-84.5,"E",999,60
"PAULA","2010-10-14","15:00:00",22.7,"N",-83.9,"E",1000,55
"PAULA","2010-10-14","18:00:00",22.8,"N",-83.5,"E",1001,50
"PAULA","2010-10-15","00:00:00",22.9,"N",-82,"E",1004,40
"PAULA","2010-10-15","06:00:00",22.9,"N",-80.9,"E",1008,30
"PAULA","2010-10-15","12:00:00",22.9,"N",-79.9,"E",1009,25
"PAULA","2010-10-15","18:00:00",23,"N",-79.1,"E",1009,20
"MEGI","2010-10-13","00:00:00",11.9,"N",141.4,"E",1006,0
"MEGI","2010-10-13","06:00:00",12,"N",141.2,"E",1004,0
"MEGI","2010-10-13","12:00:00",12,"N",140.9,"E",1002,35
"MEGI","2010-10-13","18:00:00",12.1,"N",140.6,"E",1000,35
"MEGI","2010-10-14","00:00:00",12.3,"N",139.8,"E",996,40
"MEGI","2010-10-14","06:00:00",12.8,"N",139.1,"E",990,45
"MEGI","2010-10-14","12:00:00",13.1,"N",138.6,"E",985,50
"MEGI","2010-10-14","18:00:00",13.6,"N",138.1,"E",980,55
"MEGI","2010-10-15","00:00:00",14.5,"N",137.4,"E",975,60
"MEGI","2010-10-15","06:00:00",14.9,"N",136.6,"E",970,65
"MEGI","2010-10-15","12:00:00",15.7,"N",135.5,"E",965,70
"MEGI","2010-10-15","18:00:00",16.7,"N",134.3,"E",960,75
"MEGI","2010-10-16","00:00:00",17.6,"N",133,"E",960,75
"MEGI","2010-10-16","06:00:00",18.1,"N",131.6,"E",955,80
"MEGI","2010-10-16","12:00:00",18.3,"N",130.3,"E",945,85
"MEGI","2010-10-16","18:00:00",18.7,"N",128.9,"E",925,100
"MEGI","2010-10-17","00:00:00",18.7,"N",127.5,"E",915,105
"MEGI","2010-10-17","06:00:00",18.5,"N",126.2,"E",905,110
"MEGI","2010-10-17","12:00:00",18.1,"N",125.1,"E",895,120
"MEGI","2010-10-17","18:00:00",17.6,"N",124.2,"E",885,125
"MEGI","2010-10-18","00:00:00",17.5,"N",123.3,"E",885,125
"MEGI","2010-10-18","06:00:00",17.1,"N",121.9,"E",910,105
"MEGI","2010-10-18","12:00:00",16.8,"N",120.8,"E",940,90
"MEGI","2010-10-18","18:00:00",16.5,"N",119.7,"E",950,85
"MEGI","2010-10-19","00:00:00",16.5,"N",119.2,"E",950,80
"MEGI","2010-10-19","06:00:00",16.6,"N",118.6,"E",950,80
"MEGI","2010-10-19","12:00:00",16.6,"N",117.9,"E",950,80
"MEGI","2010-10-19","18:00:00",16.9,"N",117.6,"E",950,80
"MEGI","2010-10-20","00:00:00",17.3,"N",117.2,"E",950,80
"MEGI","2010-10-20","06:00:00",17.8,"N",117.3,"E",950,80
"MEGI","2010-10-20","12:00:00",18.4,"N",117.2,"E",945,85
"MEGI","2010-10-20","18:00:00",18.9,"N",117.4,"E",945,85
"MEGI","2010-10-21","00:00:00",19.5,"N",117.5,"E",940,90
"MEGI","2010-10-21","06:00:00",19.9,"N",117.6,"E",935,95
